faculty,c1,c2,c3,c4,c5,c6,c7,c8,c9,c10,stat_id,stat_label,source_file,source_url,fetched_at_utc,error,order,param_year,param_semester,param_semestercurrent,param_admityear,param_fac,param_level,param_sex,param_student_type,param_nat,total_col,total_count,faculty_code,faculty_name,c1_label,c2_label,c3_label,c4_label,c5_label,c6_label,c7_label,c8_label,c9_label,c10_label,major,program_code,program_name,c11,c11_label,level,curriculum,curriculum_type,nationality_id_for_check,nationality_th,nationality_id,iso_alpha3,is_international,c12,c12_label,row_count,c13,c14,c15,c16,c17,c18,c19,c20,c21,c22,c23,c24,c25,c26,c27,c28,c29,c30,c31,c32,c33,c34,c35,c36,c37,c38,c39,c40,c41,c42,c43,c44,c45,c46,c47,c48,c49,c50,c51,c52,c53,c54,c55,c56,c57,c13_label,c14_label,c15_label,c16_label,c17_label,c18_label,c19_label,c20_label,c21_label,c22_label,c23_label,c24_label,c25_label,c26_label,c27_label,c28_label,c29_label,c30_label,c31_label,c32_label,c33_label,c34_label,c35_label,c36_label,c37_label,c38_label,c39_label,c40_label,c41_label,c42_label,c43_label,c44_label,c45_label,c46_label,c47_label,c48_label,c49_label,c50_label,c51_label,c52_label,c53_label,c54_label,c55_label,c56_label,c57_label
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,0.0,0.0,2.0,3.0,7.0,7.0,8.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,27.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},02: ทัศนศิลป์,02,ทัศนศิลป์,27.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,0.0,0.0,1.0,2.0,7.0,3.0,6.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,19.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},04: การจัดการศิลปะและวัฒนธรรม,04,การจัดการศิลปะและวัฒนธรรม,19.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,8.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},05: ศิลปะและการออกแบบ,05,ศิลปะและการออกแบบ,8.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,5.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,10.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},06: ดนตรี,06,ดนตรี,10.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,1.0,0.0,4.0,3.0,7.0,4.0,12.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,31.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},01: ศิลปะและการออกแบบ,01,ศิลปะและการออกแบบ,31.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
03 : คณะวิจิตรศิลป์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,2.0,03,คณะวิจิตรศิลป์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},02: ดนตรี,02,ดนตรี,2.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,0.0,2.0,6.0,7.0,12.0,0.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,27.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},06: เศรษฐศาสตร์การเมือง,06,เศรษฐศาสตร์การเมือง,27.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,1.0,3.0,2.0,4.0,4.0,3.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,17.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},14: สังคมวิทยาและมานุษยวิทยา,14,สังคมวิทยาและมานุษยวิทยา,17.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,1.0,10.0,17.0,24.0,29.0,29.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,110.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},15: สังคมศาสตร์,15,สังคมศาสตร์,110.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,7.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},16: ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,16,ภูมิศาสตร์และภูมิสารสนเทศศาสตร์,7.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,1.0,1.0,4.0,4.0,3.0,0.0,7.0,2.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,22.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},01: สังคมศาสตร์,01,สังคมศาสตร์,22.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,1.0,3.0,3.0,0.0,1.0,1.0,3.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,12.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},05: สังคมวิทยาและมานุษยวิทยา,05,สังคมวิทยาและมานุษยวิทยา,12.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,2.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},07: ภูมิศาสตร์,07,ภูมิศาสตร์,2.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04 : คณะสังคมศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,6.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,14.0,04,คณะสังคมศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},08: สตรี เพศภาวะและเพศวิถีศึกษา,08,สตรี เพศภาวะและเพศวิถีศึกษา,14.0,รวม,ปริญญาเอก,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,2.0,8.0,5.0,8.0,13.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,36.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},01: วิทยาการคอมพิวเตอร์,01,วิทยาการคอมพิวเตอร์,36.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,1.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,5.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},02: คณิตศาสตร์,02,คณิตศาสตร์,5.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,2.0,2.0,1.0,4.0,1.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,10.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},03: การสอนคณิตศาสตร์,03,การสอนคณิตศาสตร์,10.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,12.0,10.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,28.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},04: เคมี,04,เคมี,28.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,2.0,2.0,2.0,6.0,8.0,7.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,27.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},06: ชีววิทยา,06,ชีววิทยา,27.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,2.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,6.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},08: ธรณีวิทยา,08,ธรณีวิทยา,6.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,10.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,19.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},09: ฟิสิกส์,09,ฟิสิกส์,19.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,2.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},11: สถิติประยุกต์,11,สถิติประยุกต์,2.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,1.0,2.0,0.0,1.0,3.0,1.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,8.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},12: ธรณีฟิสิกส์ประยุกต์,12,ธรณีฟิสิกส์ประยุกต์,8.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
05 : คณะวิทยาศาสตร์,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,8.0,s004005,historical_graduate_students_by_program,data_s004005__admityear-999_fac-999_level-999_nat-999_semester-2_semestercurrent-2_sex-999_student_type-999_year-2567__14bbb763.json,https://api-statistic.reg.cmu.ac.th/v1/data/s004005?year=2567&semester=2&semestercurrent=2&admityear=999&fac=999&level=999&sex=999&student_type=999&nat=999,2026-07-09T08:55:30+00:00,,ppppppppppcycycycycycyyyycycycycycycycycycycycycycyocycoyf,2567,2,2,999,999,999,999,999,999,c11,16.0,05,คณะวิทยาศาสตร์,{{p}}-9,{{p}}-8,{{p}}-7,{{p}}-6,{{p}}-5,{{p}}-4,{{p}}-3,{{p}}-2,{{p}}-1,{{p}},13: วิทยาศาสตร์สิ่งแวดล้อม,13,วิทยาศาสตร์สิ่งแวดล้อม,16.0,รวม,ปริญญาโท,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
