stat_id,faculty_code,faculty_name,program_code,program_name,level,curriculum_type,current_students,param_year,param_semester,param_admityear,source_file
s001004,15,คณะบริหารธุรกิจ,04,การจัดการธุรกิจบริการ,,,237.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,21,วิทยาลัยศิลปะ สื่อ และเทคโนโลยี,06,ดิจิทัลเกม,,,233.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,03,คณะวิจิตรศิลป์,05,การออกแบบ,,,230.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,06,คณะวิศวกรรมศาสตร์,12,วิศวกรรมหุ่นยนต์และปัญญาประดิษฐ์,,,224.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,02,คณะศึกษาศาสตร์,04,ประถมศึกษา,,,224.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,03,คณะวิจิตรศิลป์,08,สื่อศิลปะและการออกแบบสื่อ,,,216.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,01,คณะมนุษยศาสตร์,05,บ้านและชุมชน,,,216.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,01,คณะมนุษยศาสตร์,18,มนุษยศาสตร์และความยั่งยืน,,,202.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,03,คณะวิจิตรศิลป์,12,การถ่ายภาพสร้างสรรค์,,,199.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,05,คณะวิทยาศาสตร์,02,เคมี,,,182.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,05,คณะวิทยาศาสตร์,14,วิทยาการข้อมูล,,,172.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,05,คณะวิทยาศาสตร์,04,ธรณีวิทยา,,,172.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,03,คณะวิจิตรศิลป์,03,ประติมากรรม,,,165.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,03,คณะวิจิตรศิลป์,14,ศิลปะไทยและวัฒนธรรมสร้างสรรค์,,,164.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
s001004,05,คณะวิทยาศาสตร์,07,สถิติ,,,163.0,2569,1,999,data_s001004__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
