faculty_code,faculty_name,level,program_name,curriculum_type,current_students,over_program_students,over_program_rate,source_file
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วศ.ม. (วิศวกรรมเครื่องกล),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศษ.ม. (อาชีวศึกษา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศศ.ม. (ภูมิภาคศึกษา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,พย.ม. (การบริหารการพยาบาล),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,บช.ม.,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วท.ม. (เทคโนโลยีสารสนเทศและการจัดการ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศษ.ม. (จิตวิทยาการศึกษาและการแนะแนว),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วท.ม. (วิทยาศาสตร์สุขภาพ),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศศ.ม. (การจัดการอุตสาหกรรมการท่องเที่ยว),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วท.ม. (โภชนศาสตร์ศึกษา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศศ.ม. (สื่อศิลปะและการออกแบบสื่อ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,บธ.ม.,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,บธ.ม. (การจัดการอุตสาหกรรมเกษตร),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วท.ม. (วิทยาศาสตร์และเทคโนโลยีการอาหาร),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศศ.ม. (ภาษาอังกฤษ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ศศ.ม. (การจัดการศิลปะและวัฒนธรรม),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,วศ.ม. (วิศวกรรมอุตสาหการ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,ส.ม. (สุขภาพหนึ่งเดียว),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,x,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาโท,x,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาเอก,วท.ด. (วิทยาการหลังการเก็บเกี่ยว),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาเอก,ปร.ด. (วิทยาศาสตร์นาโนและเทคโนโลยีนาโน),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาเอก,ปร.ด. (เศรษฐกิจพอเพียง) ใช้กับนศรหัส53 (ย้ายสาขาไปรวมคณะเศรษฐศาสตร์ตั้งแต่54),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
28,วิทยาลัยพหุวิทยาการและสหวิทยาการ,ปริญญาเอก,ปร.ด. (เทคโนโลยีหลังการเก็บเกี่ยว),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ประกาศนียบัตรบัณฑิต,ป.บัณฑิต (การจัดการและการประเมินโครงการ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ประกาศนียบัตรบัณฑิต,ป.บัณฑิต (การออกแบบสื่อ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,ศศ.ม. (การจัดการมนุษย์กับสิ่งแวดล้อม),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,วท.ม. (วิทยาการหลังการเก็บเกี่ยว),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,วท.ม. (วิทยาการหลังการเก็บเกี่ยว),นานาชาติ,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,วศ.ม. (วิศวกรรมไฟฟ้า),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,ส.ม.,ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,วศ.ม. (วิศวกรรมเครื่องกล),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,ศษ.ม. (อาชีวศึกษา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,ศศ.ม. (ภูมิภาคศึกษา),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,พย.ม. (การบริหารการพยาบาล),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
99,บัณฑิตวิทยาลัย,ปริญญาโท,วท.ม. (เทคโนโลยีชีวภาพ),ไทย,0.0,0.0,,data_s001010__admityear-999_fac-999_level-999_nat-999_semester-1_semestercurrent-1_sex-999_student_type-999_year-2569__2b9236af.json
